набор,текст,условие,q* лексический,разрыв наблюдаемый,качество разреза,доля одинаковых,разрыв − q*
механические,44,без служебных,0.41500000000000004,0.39333333333333337,0.9516666666666667,0.41500000000000004,-0.021666666666666667
механические,45,исходный,0.5216666666666666,0.52,0.9283333333333333,0.5216666666666666,-0.0016666666666665941
механические,45,перемешивание,0.5183333333333333,0.49666666666666665,0.9416666666666668,0.5183333333333333,-0.021666666666666667
механические,45,эхо x2,0.68,0.6783333333333333,0.9716666666666667,0.68,-0.0016666666666667052
механические,45,эхо x4,0.7566666666666667,0.75,0.9833333333333334,0.7566666666666667,-0.00666666666666671
механические,45,эхо на четверти,0.6016666666666667,0.5616666666666666,0.9366666666666666,0.6016666666666667,-0.040000000000000036
механические,45,словарь к 25,0.6616666666666667,0.6533333333333334,0.945,0.6616666666666667,-0.008333333333333304
механические,45,словарь к 60,0.5583333333333333,0.5266666666666667,0.9349999999999999,0.5583333333333333,-0.03166666666666662
механические,45,все слова разные,0.40499999999999997,0.385,0.9766666666666666,0.40499999999999997,-0.019999999999999962
механические,45,чужие хапаксы,0.5083333333333333,0.49,0.9283333333333333,0.5083333333333333,-0.018333333333333313
механические,45,хапаксы одного домена,0.5333333333333333,0.5083333333333334,0.935,0.5333333333333333,-0.02499999999999991
механические,45,20 чужих хапаксов,0.5299999999999999,0.5116666666666667,0.9416666666666665,0.5299999999999999,-0.0183333333333332
механические,45,маркер каждые 3,0.62,0.6183333333333333,0.9633333333333333,0.6183333333333333,-0.0016666666666667052
механические,45,без пунктуации,0.4766666666666666,0.42333333333333334,0.92,0.4766666666666666,-0.05333333333333329
механические,45,без служебных,0.5116666666666666,0.49500000000000005,0.96,0.5116666666666666,-0.016666666666666552
механические,46,исходный,0.385,0.37333333333333335,0.955,0.38166666666666665,-0.011666666666666659
механические,46,перемешивание,0.4000000000000001,0.37833333333333335,0.9783333333333334,0.4000000000000001,-0.021666666666666723
механические,46,эхо x2,0.505,0.49833333333333335,0.9766666666666666,0.505,-0.006666666666666654
механические,46,эхо x4,0.6883333333333334,0.6749999999999999,0.9866666666666667,0.6883333333333334,-0.01333333333333342
механические,46,эхо на четверти,0.465,0.45333333333333337,0.9683333333333333,0.465,-0.011666666666666659
механические,46,словарь к 25,0.715,0.7033333333333333,0.9683333333333334,0.715,-0.011666666666666714
механические,46,словарь к 60,0.6083333333333334,0.5966666666666667,0.9583333333333334,0.6016666666666667,-0.011666666666666714
механические,46,все слова разные,0.27499999999999997,0.27,0.9950000000000001,0.27499999999999997,-0.004999999999999949
механические,46,чужие хапаксы,0.3666666666666667,0.37166666666666665,0.9816666666666666,0.3666666666666667,0.004999999999999949
механические,46,хапаксы одного домена,0.3466666666666667,0.32666666666666666,0.9783333333333334,0.34500000000000003,-0.020000000000000018
механические,46,20 чужих хапаксов,0.38999999999999996,0.37333333333333335,0.9683333333333333,0.38833333333333336,-0.016666666666666607
механические,46,маркер каждые 3,0.4916666666666667,0.4816666666666667,0.9733333333333333,0.4916666666666667,-0.010000000000000009
механические,46,без пунктуации,0.34,0.32,0.9699999999999999,0.34,-0.020000000000000018
механические,46,без служебных,0.3133333333333333,0.305,0.975,0.3133333333333333,-0.008333333333333304
механические,47,исходный,0.34,0.3233333333333333,0.9700000000000001,0.33666666666666667,-0.01666666666666672
механические,47,перемешивание,0.3666666666666667,0.35666666666666663,0.9666666666666667,0.3666666666666667,-0.010000000000000064
механические,47,эхо x2,0.5283333333333333,0.5183333333333334,0.965,0.5266666666666667,-0.009999999999999898
механические,47,эхо x4,0.7283333333333334,0.7200000000000001,0.9883333333333333,0.7283333333333334,-0.008333333333333304
механические,47,эхо на четверти,0.39666666666666667,0.38166666666666665,0.9583333333333334,0.39666666666666667,-0.015000000000000013
механические,47,словарь к 25,0.6683333333333334,0.6516666666666667,0.96,0.6683333333333334,-0.01666666666666672
механические,47,словарь к 60,0.5483333333333333,0.5433333333333334,0.9783333333333334,0.5483333333333333,-0.004999999999999893
механические,47,все слова разные,0.25,0.22166666666666668,0.975,0.24666666666666667,-0.02833333333333332
механические,47,чужие хапаксы,0.34833333333333333,0.3216666666666667,0.9633333333333333,0.34500000000000003,-0.026666666666666616
механические,47,хапаксы одного домена,0.33666666666666667,0.30666666666666664,0.9699999999999999,0.33666666666666667,-0.030000000000000027
механические,47,20 чужих хапаксов,0.375,0.365,0.96,0.375,-0.010000000000000009
механические,47,маркер каждые 3,0.46166666666666667,0.455,0.975,0.46,-0.006666666666666654
механические,47,без пунктуации,0.3416666666666666,0.32833333333333337,0.9666666666666667,0.3416666666666666,-0.013333333333333253
механические,47,без служебных,0.2966666666666667,0.27999999999999997,0.9699999999999999,0.2966666666666667,-0.01666666666666672
механические,48,исходный,0.3016666666666667,0.28333333333333327,0.9633333333333333,0.29000000000000004,-0.018333333333333424
механические,48,перемешивание,0.3133333333333333,0.2966666666666667,0.935,0.3116666666666667,-0.016666666666666607
механические,48,эхо x2,0.4283333333333334,0.4166666666666667,0.9683333333333333,0.4283333333333334,-0.011666666666666714
механические,48,эхо x4,0.5483333333333333,0.5016666666666666,0.9566666666666667,0.5416666666666666,-0.046666666666666745
механические,48,эхо на четверти,0.3466666666666667,0.3116666666666667,0.94,0.34166666666666673,-0.034999999999999976
механические,48,словарь к 25,0.6116666666666667,0.6033333333333333,0.9566666666666666,0.61,-0.008333333333333415
механические,48,словарь к 60,0.5099999999999999,0.48333333333333334,0.9466666666666667,0.5033333333333334,-0.02666666666666656
механические,48,все слова разные,0.215,0.19999999999999998,0.9699999999999999,0.21333333333333335,-0.015000000000000013
механические,48,чужие хапаксы,0.31833333333333336,0.2833333333333333,0.955,0.315,-0.03500000000000003
механические,48,хапаксы одного домена,0.30833333333333335,0.3,0.9666666666666667,0.3033333333333333,-0.00833333333333336
механические,48,20 чужих хапаксов,0.3,0.28,0.9566666666666667,0.29333333333333333,-0.019999999999999962
механические,48,маркер каждые 3,0.3866666666666667,0.35333333333333333,0.9533333333333333,0.3866666666666667,-0.03333333333333338
механические,48,без пунктуации,0.2783333333333333,0.27999999999999997,0.9716666666666667,0.2783333333333333,0.0016666666666666496
механические,48,без служебных,0.26333333333333336,0.25,0.96,0.26,-0.013333333333333364
механические,49,исходный,0.33666666666666667,0.31833333333333336,0.965,0.33666666666666667,-0.018333333333333313
механические,49,перемешивание,0.35000000000000003,0.33666666666666667,0.9616666666666666,0.34833333333333333,-0.013333333333333364
механические,49,эхо x2,0.51,0.5066666666666667,0.98,0.51,-0.0033333333333332993
механические,49,эхо x4,0.6766666666666667,0.6766666666666667,0.9833333333333333,0.6766666666666667,0.0
механические,49,эхо на четверти,0.39666666666666667,0.39166666666666666,0.9683333333333333,0.39666666666666667,-0.0050000000000000044
механические,49,словарь к 25,0.66,0.66,0.9700000000000001,0.66,0.0
механические,49,словарь к 60,0.5216666666666666,0.48,0.9216666666666667,0.5183333333333334,-0.04166666666666663
механические,49,все слова разные,0.2233333333333333,0.2233333333333333,0.9899999999999999,0.2233333333333333,0.0
